day,month,year,site,temp_c,datetime
16,8,2016,Nubble Lighthouse,14.635300925925925,2016-08-16
16,8,2016,SW Appledore,16.78357638888889,2016-08-16
16,8,2017,Fort Weatherhill,19.700150462962963,2017-08-16
16,8,2017,Nubble Lighthouse,12.327361111111111,2017-08-16
16,8,2017,SW Appledore,20.155708333333333,2017-08-16
16,8,2018,Fort Weatherhill,21.69039351851852,2018-08-16
16,8,2018,Hurricane Island,14.518923611111111,2018-08-16
16,8,2018,Pemaquid,15.957291666666666,2018-08-16
16,8,2019,Fort Weatherhill,20.035497685185184,2019-08-16
16,8,2019,Hurricane Island,14.459574178413108,2019-08-16
16,8,2020,Hurricane Island,15.893608905650952,2020-08-16
16,9,2002,Schoodic,12.83625,2002-09-16
16,9,2003,Schoodic,12.023333333333333,2003-09-16
16,9,2013,NW Appledore,14.467748842592593,2013-09-16
16,9,2014,Baker North,15.807476851851852,2014-09-16
16,9,2014,Baker South,16.054039351851852,2014-09-16
16,9,2014,Calf Island,16.29625,2014-09-16
16,9,2014,NE Appledore,15.266001157407407,2014-09-16
16,9,2014,NW Appledore,15.229293981481481,2014-09-16
16,9,2014,SW Appledore,15.244508101851853,2014-09-16
16,9,2015,Nubble Lighthouse,14.764554398148148,2015-09-16
16,9,2016,Fort Weatherhill,19.763483796296295,2016-09-16
16,9,2016,SW Appledore,17.818909722222223,2016-09-16
16,9,2017,Hurricane Island,13.515960648148148,2017-09-16
16,9,2017,Nubble Lighthouse,12.773993055555556,2017-09-16
16,9,2018,Fort Weatherhill,20.702037037037037,2018-09-16
16,9,2018,Hurricane Island,14.859120370370372,2018-09-16
16,9,2018,Pemaquid,15.460393518518517,2018-09-16
16,9,2018,SW Appledore,17.730208333333334,2018-09-16
16,9,2019,Hurricane Island,16.599678463406033,2019-09-16
16,10,2002,Schoodic,12.035,2002-10-16
16,10,2013,NW Appledore,13.851770833333333,2013-10-16
16,10,2014,Baker North,13.056846064814815,2014-10-16
16,10,2014,Baker South,13.446001157407407,2014-10-16
16,10,2014,Calf Island,12.448217592592592,2014-10-16
16,10,2014,Little Brewster,14.077824074074075,2014-10-16
16,10,2014,NE Appledore,14.273559027777777,2014-10-16
16,10,2014,NW Appledore,14.383391203703704,2014-10-16
16,10,2014,SW Appledore,14.593906249999998,2014-10-16
16,10,2015,Nubble Lighthouse,11.792980324074074,2015-10-16
16,10,2016,Fort Weatherhill,17.18097222222222,2016-10-16
16,10,2016,SW Appledore,14.89370138888889,2016-10-16
16,10,2017,Fort Weatherhill,18.511145833333334,2017-10-16
16,10,2017,Hurricane Island,13.269236111111113,2017-10-16
16,10,2018,Fort Weatherhill,18.070891203703702,2018-10-16
16,10,2018,Hurricane Island,12.985381944444445,2018-10-16
16,10,2018,Pemaquid,12.717997685185185,2018-10-16
16,10,2018,SW Appledore,14.734354166666666,2018-10-16
16,10,2019,Fort Weatherhill,16.50079861111111,2019-10-16
16,10,2019,Hurricane Island,12.329340277777776,2019-10-16
16,11,2002,Schoodic,9.435833333333333,2002-11-16
16,11,2013,NW Appledore,9.124502314814816,2013-11-16
16,11,2014,Baker North,9.657818287037037,2014-11-16
16,11,2014,Baker South,9.967465277777777,2014-11-16
16,11,2014,Calf Island,9.603391203703703,2014-11-16
16,11,2014,Little Brewster,9.461863425925925,2014-11-16
16,11,2014,NE Appledore,10.233524305555555,2014-11-16
16,11,2014,NW Appledore,10.223275462962963,2014-11-16
16,11,2014,SW Appledore,10.304953703703706,2014-11-16
16,11,2015,Nubble Lighthouse,9.400104166666667,2015-11-16
16,11,2016,Fort Weatherhill,13.828067129629629,2016-11-16
16,11,2016,SW Appledore,11.074347222222222,2016-11-16
16,11,2017,Fort Weatherhill,13.483310185185186,2017-11-16
16,11,2017,Hurricane Island,10.507696759259261,2017-11-16
16,11,2018,Fort Weatherhill,11.711006944444444,2018-11-16
16,11,2018,Hurricane Island,8.403831018518519,2018-11-16
16,11,2018,Pemaquid,9.141747685185184,2018-11-16
16,11,2018,SW Appledore,9.609604166666667,2018-11-16
16,11,2019,Fort Weatherhill,12.824745370370369,2019-11-16
16,11,2019,Hurricane Island,8.797569444444445,2019-11-16
16,12,2002,Schoodic,6.013333333333334,2002-12-16
16,12,2013,NW Appledore,6.616938657407408,2013-12-16
16,12,2014,Baker North,7.135208333333333,2014-12-16
16,12,2014,Baker South,7.392048611111111,2014-12-16
16,12,2014,Calf Island,7.894843750000001,2014-12-16
16,12,2014,Little Brewster,7.224849537037038,2014-12-16
16,12,2014,NE Appledore,7.634004629629631,2014-12-16
16,12,2014,NW Appledore,7.5493055555555575,2014-12-16
16,12,2014,SW Appledore,7.535763888888891,2014-12-16
16,12,2015,Nubble Lighthouse,7.958466435185186,2015-12-16
16,12,2016,Fort Weatherhill,8.088506944444445,2016-12-16
16,12,2016,SW Appledore,6.937767361111111,2016-12-16
16,12,2017,Fort Weatherhill,9.138356481481482,2017-12-16
16,12,2017,Hurricane Island,6.825243055555556,2017-12-16
16,12,2018,Fort Weatherhill,8.570046296296296,2018-12-16
16,12,2018,Hurricane Island,5.627800925925926,2018-12-16
16,12,2018,Pemaquid,6.416099537037037,2018-12-16
16,12,2018,SW Appledore,7.414020833333334,2018-12-16
16,12,2019,Fort Weatherhill,7.410034722222223,2019-12-16
16,12,2019,Hurricane Island,6.2593749999999995,2019-12-16
17,1,2003,Schoodic,3.2287500000000002,2003-01-17
17,1,2014,NW Appledore,5.044918981481482,2014-01-17
17,1,2015,Baker North,4.186655092592592,2015-01-17
17,1,2015,Baker South,4.674513888888889,2015-01-17
17,1,2015,Calf Island,2.4259143518518522,2015-01-17
17,1,2015,Little Brewster,2.1628935185185183,2015-01-17
17,1,2015,NE Appledore,5.388541666666667,2015-01-17
17,1,2015,NW Appledore,5.363894675925926,2015-01-17
17,1,2015,SW Appledore,5.304791666666667,2015-01-17
17,1,2016,Nubble Lighthouse,5.747552083333333,2016-01-17
17,1,2017,Fort Weatherhill,5.663171296296296,2017-01-17
17,1,2017,SW Appledore,6.3897361111111115,2017-01-17
17,1,2018,Fort Weatherhill,3.302129629629629,2018-01-17
17,1,2018,Hurricane Island,2.6682523148148154,2018-01-17
17,1,2019,Fort Weatherhill,6.72693287037037,2019-01-17
17,1,2019,Hurricane Island,3.06394675925926,2019-01-17
17,1,2019,Pemaquid,3.8422337962962967,2019-01-17
17,1,2019,SW Appledore,4.560083333333333,2019-01-17
17,1,2020,Hurricane Island,4.263888888888889,2020-01-17
17,2,2003,Schoodic,1.36125,2003-02-17
17,2,2014,NW Appledore,2.675949074074074,2014-02-17
17,2,2015,Baker North,0.42277777777777736,2015-02-17
17,2,2015,Baker South,1.1023958333333337,2015-02-17
17,2,2015,Calf Island,-0.5635300925925928,2015-02-17
17,2,2015,Little Brewster,-0.6751273148148149,2015-02-17
17,2,2015,NE Appledore,1.6299189814814818,2015-02-17
17,2,2015,NW Appledore,1.5666493055555561,2015-02-17
17,2,2015,SW Appledore,1.5960879629629638,2015-02-17
17,2,2016,Nubble Lighthouse,3.6980671296296284,2016-02-17
17,2,2017,Fort Weatherhill,4.031203703703703,2017-02-17
17,2,2017,SW Appledore,4.085555555555556,2017-02-17
17,2,2018,Fort Weatherhill,3.388958333333333,2018-02-17
17,2,2018,Hurricane Island,2.678460648148149,2018-02-17
17,2,2019,Fort Weatherhill,4.605717592592592,2019-02-17
17,2,2019,Hurricane Island,2.326365740740741,2019-02-17
17,2,2019,Pemaquid,2.1364583333333322,2019-02-17
17,2,2019,SW Appledore,3.647708333333333,2019-02-17
17,2,2020,Hurricane Island,3.1983217592592594,2020-02-17
17,3,2003,Schoodic,0.78,2003-03-17
17,3,2014,NW Appledore,2.6281828703703702,2014-03-17
17,3,2015,Baker North,2.301510416666668,2015-03-17
17,3,2015,Baker South,2.447893518518519,2015-03-17
17,3,2015,Calf Island,1.5125810185185198,2015-03-17
17,3,2015,Little Brewster,1.4932291666666682,2015-03-17
17,3,2015,NE Appledore,2.5103645833333332,2015-03-17
17,3,2015,NW Appledore,2.4133217592592597,2015-03-17
17,3,2015,SW Appledore,2.500353009259259,2015-03-17
17,3,2016,Nubble Lighthouse,4.835752314814815,2016-03-17
17,3,2017,Fort Weatherhill,3.6606944444444434,2017-03-17
17,3,2017,SW Appledore,3.1980625,2017-03-17
17,3,2018,Fort Weatherhill,4.198159722222222,2018-03-17
17,3,2018,Hurricane Island,3.2774074074074075,2018-03-17
17,3,2019,Fort Weatherhill,4.508113425925926,2019-03-17
17,3,2019,Hurricane Island,1.9863888888888888,2019-03-17
17,3,2019,Pemaquid,2.600138888888889,2019-03-17
17,3,2019,SW Appledore,3.1594166666666665,2019-03-17
17,3,2020,Hurricane Island,3.9778356481481483,2020-03-17
17,4,2003,Schoodic,2.38,2003-04-17
17,4,2014,NW Appledore,3.7571469907407398,2014-04-17
17,4,2015,Baker North,5.364716435185185,2015-04-17
17,4,2015,Baker South,5.522459490740741,2015-04-17
17,4,2015,Calf Island,4.442048611111112,2015-04-17
17,4,2015,Little Brewster,5.141712962962963,2015-04-17
17,4,2015,NE Appledore,4.596105324074074,2015-04-17
17,4,2015,NW Appledore,4.89671875,2015-04-17
17,4,2015,SW Appledore,4.916134259259259,2015-04-17
17,4,2016,Nubble Lighthouse,5.878217592592592,2016-04-17
17,4,2017,Fort Weatherhill,5.696157407407408,2017-04-17
17,4,2017,SW Appledore,5.279055555555556,2017-04-17
17,4,2018,Fort Weatherhill,5.757280092592593,2018-04-17
17,4,2018,Hurricane Island,4.448055555555555,2018-04-17
17,4,2019,Fort Weatherhill,6.913078703703704,2019-04-17
17,4,2019,Hurricane Island,3.99375,2019-04-17
17,4,2019,Pemaquid,4.295324074074074,2019-04-17
17,4,2019,SW Appledore,5.265354166666667,2019-04-17
17,4,2020,Hurricane Island,5.24375,2020-04-17
17,5,2003,Schoodic,4.917916666666667,2003-05-17
17,5,2014,NW Appledore,9.539322916666666,2014-05-17
17,5,2015,Baker North,9.355671296296297,2015-05-17
17,5,2015,Baker South,10.069479166666666,2015-05-17
17,5,2015,Calf Island,10.337268518518519,2015-05-17
17,5,2015,Little Brewster,11.1521875,2015-05-17
17,5,2015,NE Appledore,8.035642361111112,2015-05-17
17,5,2015,NW Appledore,8.389675925925925,2015-05-17
17,5,2015,SW Appledore,8.505104166666666,2015-05-17
17,5,2016,Nubble Lighthouse,6.663217592592594,2016-05-17
17,5,2017,Fort Weatherhill,10.723599537037037,2017-05-17
17,5,2017,Nubble Lighthouse,7.739140211640213,2017-05-17
17,5,2017,SW Appledore,7.815836805555556,2017-05-17
17,5,2018,Fort Weatherhill,11.036956018518518,2018-05-17
17,5,2018,Hurricane Island,7.368969907407408,2018-05-17
17,5,2019,Fort Weatherhill,10.713564814814815,2019-05-17
17,5,2019,Hurricane Island,6.485914351851852,2019-05-17
17,5,2019,Pemaquid,7.361643518518519,2019-05-17
17,5,2019,SW Appledore,8.329625,2019-05-17
17,6,2003,Schoodic,7.81375,2003-06-17
17,6,2014,Baker North,22.17027199074074,2014-06-17
17,6,2014,NW Appledore,11.183136574074075,2014-06-17
17,6,2015,Baker North,11.835688657407406,2015-06-17
17,6,2015,Baker South,12.77994212962963,2015-06-17
17,6,2015,Calf Island,11.709733796296296,2015-06-17
17,6,2015,Little Brewster,12.232800925925925,2015-06-17
17,6,2015,NE Appledore,11.005046296296296,2015-06-17
17,6,2015,NW Appledore,11.175092592592591,2015-06-17
17,6,2015,SW Appledore,11.783582175925925,2015-06-17
17,6,2016,Nubble Lighthouse,13.463819444444445,2016-06-17
17,6,2017,Fort Weatherhill,16.171180555555555,2017-06-17
17,6,2017,Nubble Lighthouse,9.191944444444445,2017-06-17
17,6,2017,SW Appledore,10.376302083333334,2017-06-17
17,6,2018,Fort Weatherhill,14.877708333333333,2018-06-17
17,6,2018,Hurricane Island,10.268472222222222,2018-06-17
17,6,2019,Fort Weatherhill,15.666064814814815,2019-06-17
17,6,2019,Hurricane Island,9.505925925925927,2019-06-17
17,6,2019,Pemaquid,10.551481481481481,2019-06-17
17,6,2019,SW Appledore,10.6410625,2019-06-17
17,7,2003,Schoodic,9.74125,2003-07-17
17,7,2013,NW Appledore,14.368078703703704,2013-07-17
17,7,2014,Baker North,15.33684027777778,2014-07-17
17,7,2014,NW Appledore,9.992662037037036,2014-07-17
17,7,2015,Calf Island,18.74919191919192,2015-07-17
17,7,2015,Little Brewster,18.259671717171717,2015-07-17
17,7,2015,NE Appledore,14.316226851851852,2015-07-17
17,7,2015,NW Appledore,14.968877314814815,2015-07-17
17,7,2015,SW Appledore,14.151741898148147,2015-07-17
17,7,2016,Nubble Lighthouse,12.733715277777778,2016-07-17
17,7,2017,Fort Weatherhill,18.43570601851852,2017-07-17
17,7,2017,Nubble Lighthouse,11.797899305555555,2017-07-17
17,7,2017,SW Appledore,13.391979166666667,2017-07-17
17,7,2018,Fort Weatherhill,19.244351851851853,2018-07-17
17,7,2018,Hurricane Island,12.777858796296297,2018-07-17
17,7,2018,Pemaquid,15.320856481481481,2018-07-17
17,7,2019,Fort Weatherhill,18.3802662037037,2019-07-17
17,7,2019,Hurricane Island,13.048776432319924,2019-07-17
17,7,2019,SW Appledore,13.636875,2019-07-17
17,7,2020,Hurricane Island,14.342045077571163,2020-07-17
17,8,2003,Schoodic,10.982916666666666,2003-08-17
17,8,2013,NW Appledore,13.755052083333332,2013-08-17
17,8,2014,Baker North,17.001151620370372,2014-08-17
17,8,2014,Baker South,14.984565972222223,2014-08-17
17,8,2014,Calf Island,20.359438657407406,2014-08-17
17,8,2014,NE Appledore,16.230520833333333,2014-08-17
17,8,2014,NW Appledore,16.0196875,2014-08-17
17,8,2014,SW Appledore,16.139641203703704,2014-08-17
17,8,2015,NE Appledore,23.350462962962965,2015-08-17
17,8,2015,NW Appledore,23.31763888888889,2015-08-17
17,8,2015,Nubble Lighthouse,13.609652777777777,2015-08-17
17,8,2016,Nubble Lighthouse,14.58289351851852,2016-08-17
17,8,2016,SW Appledore,18.090805555555555,2016-08-17
17,8,2017,Fort Weatherhill,20.003657407407406,2017-08-17
17,8,2017,Nubble Lighthouse,12.097488425925926,2017-08-17
17,8,2018,Fort Weatherhill,21.445659722222224,2018-08-17
17,8,2018,Hurricane Island,14.57244212962963,2018-08-17
17,8,2018,Pemaquid,17.000150462962964,2018-08-17
17,8,2019,Fort Weatherhill,20.176145833333333,2019-08-17
17,8,2019,Hurricane Island,14.426505057900041,2019-08-17
17,8,2020,Hurricane Island,15.827470973685935,2020-08-17
17,9,2002,Schoodic,12.953333333333333,2002-09-17
17,9,2003,Schoodic,12.01,2003-09-17
17,9,2013,NW Appledore,13.060607638888888,2013-09-17
17,9,2014,Baker North,15.661255787037037,2014-09-17
17,9,2014,Baker South,16.048171296296296,2014-09-17
17,9,2014,Calf Island,16.29629050925926,2014-09-17
17,9,2014,Little Brewster,22.439567901234568,2014-09-17
17,9,2014,NE Appledore,15.677581018518518,2014-09-17
17,9,2014,NW Appledore,15.688900462962962,2014-09-17
17,9,2014,SW Appledore,15.673153935185185,2014-09-17
17,9,2015,Nubble Lighthouse,13.21517361111111,2015-09-17
17,9,2016,Fort Weatherhill,20.06096064814815,2016-09-17
17,9,2016,SW Appledore,17.672930555555556,2016-09-17
17,9,2017,Hurricane Island,13.546666666666667,2017-09-17
17,9,2017,Nubble Lighthouse,12.790850694444444,2017-09-17
17,9,2018,Fort Weatherhill,20.640428240740743,2018-09-17
17,9,2018,Hurricane Island,14.953750000000001,2018-09-17
17,9,2018,Pemaquid,15.61730324074074,2018-09-17
17,9,2018,SW Appledore,18.138375,2018-09-17
17,9,2019,Fort Weatherhill,18.879733796296296,2019-09-17
17,10,2002,Schoodic,12.100000000000001,2002-10-17
17,10,2013,NW Appledore,14.028825231481482,2013-10-17
17,10,2014,Baker North,13.461047453703703,2014-10-17
17,10,2014,Baker South,13.868738425925926,2014-10-17
17,10,2014,Calf Island,12.264855324074073,2014-10-17
17,10,2014,Little Brewster,13.041354166666666,2014-10-17
17,10,2014,NE Appledore,14.424201388888887,2014-10-17
17,10,2014,NW Appledore,14.605787037037036,2014-10-17
17,10,2014,SW Appledore,14.728530092592592,2014-10-17
17,10,2015,Nubble Lighthouse,11.787037037037036,2015-10-17
17,10,2016,Fort Weatherhill,17.248263888888886,2016-10-17
17,10,2016,SW Appledore,14.89773263888889,2016-10-17
17,10,2017,Fort Weatherhill,17.985625000000002,2017-10-17
17,10,2017,Hurricane Island,12.910636574074074,2017-10-17
17,10,2018,Fort Weatherhill,17.807453703703704,2018-10-17
17,10,2018,Hurricane Island,12.862951388888888,2018-10-17
17,10,2018,Pemaquid,12.55761574074074,2018-10-17
17,10,2018,SW Appledore,14.233458333333333,2018-10-17
17,10,2019,Fort Weatherhill,16.30831018518519,2019-10-17
17,10,2019,Hurricane Island,12.348321759259258,2019-10-17
17,11,2002,Schoodic,9.306666666666667,2002-11-17
17,11,2013,NW Appledore,9.191377314814815,2013-11-17
17,11,2014,Baker North,9.76870949074074,2014-11-17
17,11,2014,Baker South,10.15888310185185,2014-11-17
17,11,2014,Calf Island,9.58173611111111,2014-11-17
17,11,2014,Little Brewster,9.2890625,2014-11-17
17,11,2014,NE Appledore,10.24058449074074,2014-11-17
17,11,2014,NW Appledore,10.283489583333333,2014-11-17
17,11,2014,SW Appledore,10.29984375,2014-11-17
17,11,2015,Nubble Lighthouse,9.182766203703704,2015-11-17
17,11,2016,Fort Weatherhill,13.62775462962963,2016-11-17
17,11,2016,SW Appledore,11.072121527777778,2016-11-17
17,11,2017,Fort Weatherhill,13.385092592592592,2017-11-17
17,11,2017,Hurricane Island,10.475949074074075,2017-11-17
17,11,2018,Fort Weatherhill,11.764074074074074,2018-11-17
17,11,2018,Hurricane Island,8.656145833333333,2018-11-17
17,11,2018,Pemaquid,9.542824074074074,2018-11-17
17,11,2018,SW Appledore,9.395729166666666,2018-11-17
17,11,2019,Fort Weatherhill,12.339618055555555,2019-11-17
17,11,2019,Hurricane Island,8.802893518518518,2019-11-17
17,12,2002,Schoodic,6,2002-12-17
17,12,2013,NW Appledore,6.586331018518519,2013-12-17
17,12,2014,Baker North,7.307210648148148,2014-12-17
17,12,2014,Baker South,7.57158564814815,2014-12-17
17,12,2014,Calf Island,7.816672453703705,2014-12-17
17,12,2014,Little Brewster,7.2568171296296295,2014-12-17
17,12,2014,NE Appledore,7.796875000000002,2014-12-17
17,12,2014,NW Appledore,7.734334490740743,2014-12-17
17,12,2014,SW Appledore,7.588182870370372,2014-12-17
17,12,2015,Nubble Lighthouse,7.954126157407409,2015-12-17
17,12,2016,Fort Weatherhill,8.111377314814815,2016-12-17
17,12,2016,SW Appledore,6.954569444444445,2016-12-17
17,12,2017,Fort Weatherhill,8.931840277777777,2017-12-17
17,12,2017,Hurricane Island,6.62337962962963,2017-12-17
17,12,2018,Fort Weatherhill,8.406481481481482,2018-12-17
17,12,2018,Hurricane Island,5.654293981481482,2018-12-17
17,12,2018,Pemaquid,5.833078703703704,2018-12-17
17,12,2018,SW Appledore,7.0577708333333335,2018-12-17
17,12,2019,Fort Weatherhill,7.323900462962963,2019-12-17
17,12,2019,Hurricane Island,6.02650462962963,2019-12-17
18,1,2003,Schoodic,3.5683333333333334,2003-01-18
18,1,2014,NW Appledore,5.03953125,2014-01-18
18,1,2015,Baker North,3.8669733796296293,2015-01-18
18,1,2015,Baker South,3.5451562499999993,2015-01-18
18,1,2015,Calf Island,3.4110590277777773,2015-01-18
18,1,2015,Little Brewster,2.3947800925925926,2015-01-18
18,1,2015,NE Appledore,5.310353009259259,2015-01-18
18,1,2015,NW Appledore,5.475862268518518,2015-01-18
18,1,2015,SW Appledore,5.58052662037037,2015-01-18
18,1,2016,Nubble Lighthouse,5.417326388888888,2016-01-18
18,1,2017,Fort Weatherhill,5.648217592592593,2017-01-18
18,1,2017,SW Appledore,6.571659722222223,2017-01-18
18,1,2018,Fort Weatherhill,3.379027777777777,2018-01-18
18,1,2018,Hurricane Island,2.6436226851851856,2018-01-18
18,1,2019,Fort Weatherhill,6.898541666666667,2019-01-18
18,1,2019,Hurricane Island,3.3912962962962965,2019-01-18
18,1,2019,Pemaquid,4.134861111111111,2019-01-18
18,1,2019,SW Appledore,4.620833333333334,2019-01-18
18,1,2020,Hurricane Island,3.841550925925926,2020-01-18
18,2,2003,Schoodic,1.5816666666666668,2003-02-18
18,2,2014,NW Appledore,2.7336342592592593,2014-02-18
18,2,2015,Baker North,0.45969328703703666,2015-02-18
18,2,2015,Baker South,0.9328067129629632,2015-02-18
18,2,2015,Calf Island,0.20474537037037027,2015-02-18
18,2,2015,Little Brewster,0.11792824074074061,2015-02-18
18,2,2015,NE Appledore,1.8416030092592588,2015-02-18
18,2,2015,NW Appledore,1.7268402777777774,2015-02-18
18,2,2015,SW Appledore,1.7617650462962957,2015-02-18
18,2,2016,Nubble Lighthouse,3.6816782407407396,2016-02-18
18,2,2017,Fort Weatherhill,4.4534722222222225,2017-02-18
18,2,2017,SW Appledore,3.998434027777778,2017-02-18
18,2,2018,Fort Weatherhill,3.3513888888888883,2018-02-18
18,2,2018,Hurricane Island,2.747546296296297,2018-02-18
18,2,2019,Fort Weatherhill,4.60568287037037,2019-02-18
18,2,2019,Hurricane Island,2.3143634259259263,2019-02-18
18,2,2019,Pemaquid,1.9229166666666666,2019-02-18
18,2,2019,SW Appledore,3.4677291666666665,2019-02-18
18,2,2020,Hurricane Island,3.1238425925925926,2020-02-18
18,3,2003,Schoodic,0.8266666666666667,2003-03-18
18,3,2014,NW Appledore,2.6049074074074072,2014-03-18
18,3,2015,Baker North,2.099901620370371,2015-03-18
18,3,2015,Baker South,2.342962962962964,2015-03-18
18,3,2015,Calf Island,1.4807638888888897,2015-03-18
18,3,2015,Little Brewster,1.3594791666666672,2015-03-18
18,3,2015,NE Appledore,2.2409375000000002,2015-03-18
18,3,2015,NW Appledore,2.17603587962963,2015-03-18
18,3,2015,SW Appledore,2.1580150462962964,2015-03-18
18,3,2016,Nubble Lighthouse,4.7235358796296305,2016-03-18
18,3,2017,Fort Weatherhill,3.76142361111111,2017-03-18
18,3,2017,SW Appledore,3.2345,2017-03-18
18,3,2018,Fort Weatherhill,4.198217592592592,2018-03-18
18,3,2018,Hurricane Island,3.1638773148148154,2018-03-18
18,3,2019,Fort Weatherhill,4.44962962962963,2019-03-18
18,3,2019,Hurricane Island,1.9617361111111116,2019-03-18
18,3,2019,Pemaquid,2.6911689814814816,2019-03-18
18,3,2019,SW Appledore,3.1814999999999998,2019-03-18
18,3,2020,Hurricane Island,3.9307291666666657,2020-03-18
18,4,2003,Schoodic,2.466666666666667,2003-04-18
18,4,2014,NW Appledore,3.789965277777777,2014-04-18
18,4,2015,Baker North,4.89005787037037,2015-04-18
18,4,2015,Baker South,5.437945601851852,2015-04-18
18,4,2015,Calf Island,5.046747685185185,2015-04-18
18,4,2015,Little Brewster,5.268993055555556,2015-04-18
18,4,2015,NE Appledore,4.4148148148148145,2015-04-18
18,4,2015,NW Appledore,4.555225694444444,2015-04-18
18,4,2015,SW Appledore,4.818038194444444,2015-04-18
18,4,2016,Nubble Lighthouse,5.94490162037037,2016-04-18
18,4,2017,Fort Weatherhill,5.844953703703704,2017-04-18
18,4,2017,SW Appledore,5.115434027777778,2017-04-18
18,4,2018,Fort Weatherhill,5.744386574074074,2018-04-18
18,4,2018,Hurricane Island,4.6402777777777775,2018-04-18
18,4,2019,Fort Weatherhill,6.903773148148148,2019-04-18
18,4,2019,Hurricane Island,4.119178240740742,2019-04-18
18,4,2019,Pemaquid,4.7311805555555555,2019-04-18
18,4,2019,SW Appledore,5.355583333333334,2019-04-18
18,4,2020,Hurricane Island,5.161805555555556,2020-04-18
18,5,2003,Schoodic,5.175416666666667,2003-05-18
18,5,2014,NW Appledore,8.115775462962963,2014-05-18
18,5,2015,Baker North,11.060833333333333,2015-05-18
18,5,2015,Baker South,10.824351851851851,2015-05-18
18,5,2015,Calf Island,10.251741898148147,2015-05-18
18,5,2015,Little Brewster,11.263726851851853,2015-05-18
18,5,2015,NE Appledore,8.365179398148149,2015-05-18
18,5,2015,NW Appledore,8.519756944444444,2015-05-18
18,5,2015,SW Appledore,8.458559027777778,2015-05-18
18,5,2016,Nubble Lighthouse,6.870011574074074,2016-05-18
18,5,2017,Fort Weatherhill,10.867905092592592,2017-05-18
18,5,2017,Nubble Lighthouse,7.456828703703704,2017-05-18
18,5,2017,SW Appledore,8.133899305555556,2017-05-18
18,5,2018,Fort Weatherhill,11.254409722222222,2018-05-18
18,5,2018,Hurricane Island,7.433564814814816,2018-05-18
18,5,2019,Fort Weatherhill,10.814791666666666,2019-05-18
18,5,2019,Hurricane Island,6.625127314814815,2019-05-18
18,5,2019,Pemaquid,7.542280092592592,2019-05-18
18,5,2019,SW Appledore,7.423791666666666,2019-05-18
18,6,2003,Schoodic,7.663333333333333,2003-06-18
18,6,2014,Baker North,23.318368055555556,2014-06-18
18,6,2014,NW Appledore,12.553142361111112,2014-06-18
18,6,2015,Baker North,12.468107638888888,2015-06-18
18,6,2015,Baker South,13.039965277777778,2015-06-18
18,6,2015,Calf Island,11.66199074074074,2015-06-18
18,6,2015,Little Brewster,12.528275462962963,2015-06-18
18,6,2015,NE Appledore,11.336475694444443,2015-06-18
18,6,2015,NW Appledore,12.410063657407406,2015-06-18
18,6,2015,SW Appledore,12.474091435185183,2015-06-18
18,6,2016,Nubble Lighthouse,13.67537037037037,2016-06-18
18,6,2017,Fort Weatherhill,16.238703703703703,2017-06-18
18,6,2017,Nubble Lighthouse,9.321423611111111,2017-06-18
18,6,2017,SW Appledore,10.545489583333334,2017-06-18
18,6,2018,Fort Weatherhill,15.266134259259259,2018-06-18
18,6,2018,Hurricane Island,10.318703703703704,2018-06-18
18,6,2019,Fort Weatherhill,16.069826388888888,2019-06-18
18,6,2019,Hurricane Island,9.771782407407409,2019-06-18
18,6,2019,Pemaquid,11.329675925925926,2019-06-18
18,6,2019,SW Appledore,10.702166666666667,2019-06-18
18,7,2003,Schoodic,9.631666666666666,2003-07-18
18,7,2013,NW Appledore,13.67292824074074,2013-07-18
18,7,2014,Baker North,15.579646990740741,2014-07-18
18,7,2014,NW Appledore,10.788425925925926,2014-07-18
18,7,2015,NE Appledore,13.723559027777778,2015-07-18
18,7,2015,NW Appledore,15.246226851851851,2015-07-18
18,7,2015,SW Appledore,15.609270833333333,2015-07-18
18,7,2016,Nubble Lighthouse,13.335717592592593,2016-07-18
18,7,2017,Fort Weatherhill,19.018379629629628,2017-07-18
18,7,2017,Nubble Lighthouse,11.99204861111111,2017-07-18
18,7,2017,SW Appledore,14.415555555555555,2017-07-18
18,7,2018,Fort Weatherhill,19.48230324074074,2018-07-18
18,7,2018,Hurricane Island,12.845150462962962,2018-07-18
18,7,2018,Pemaquid,14.343425925925926,2018-07-18
18,7,2019,Fort Weatherhill,18.245555555555555,2019-07-18
18,7,2019,Hurricane Island,13.054139128437749,2019-07-18
18,7,2019,SW Appledore,13.897020833333332,2019-07-18
18,7,2020,Hurricane Island,14.485045980524134,2020-07-18
18,8,2003,Schoodic,11.143333333333333,2003-08-18
18,8,2013,NW Appledore,13.798894675925926,2013-08-18
18,8,2014,Baker North,17.291874999999997,2014-08-18
18,8,2014,Baker South,15.330954861111111,2014-08-18
18,8,2014,Calf Island,20.42519097222222,2014-08-18
18,8,2014,NE Appledore,16.14538773148148,2014-08-18
18,8,2014,NW Appledore,16.299421296296295,2014-08-18
18,8,2014,SW Appledore,15.953061342592592,2014-08-18
18,8,2015,Nubble Lighthouse,13.670248842592592,2015-08-18
18,8,2016,Nubble Lighthouse,14.040613425925926,2016-08-18
18,8,2016,SW Appledore,15.432975694444444,2016-08-18
18,8,2017,Fort Weatherhill,20.162060185185187,2017-08-18
